361,399
408,351
96,403
3,402
94,405
195,397
407,310
31,406
26,409
153,416
411,275
373,410
395,413
404,181
247,415
386,414
110,417
418,120
421,270
210,420
423,133
9,422
425,260
139,424
480,197
426,77
429,215
428,272
431,230
430,3
6,433
8,432
419,281
63,436
62,435
292,438
319,437
47,440
439,21
92,427
441,106
144,444
47,443
152,446
73,445
448,305
447,222
13,434
449,2
325,450
446,510
255,452
451,41
31,454
453,31
32,456
141,455
458,5
168,457
460,107
459,129
132,462
461,366
275,464
49,463
465,197
384,467
466,449
163,469
468,40
471,89
470,132
473,197
53,472
475,283
175,474
77,477
405,476
396,479
478,26
481,426
230,482
366,485
484,395
73,552
175,486
273,489
52,488
483,462
335,490
171,493
492,40
487,123
411,494
61,497
496,138
491,171
124,500
37,499
39,495
132,501
504,397
386,503
50,498
505,269
172,508
418,507
323,502
509,386
512,12
511,337
506,138
72,513
38,517
249,526
515,63
411,516
187,521
30,514
519,107
516,520
420,525
535,522
65,523
524,444
529,12
522,332
527,302
528,454
140,543
532,436
21,533
396,530
99,531
200,536
95,537
266,534
612,72
540,417
279,541
472,538
5,539
544,36
545,2
420,542
549,55
171,546
270,547
73,560
200,553
106,550
215,551
548,2
557,530
554,179
555,319
198,569
561,133
245,558
543,559
556,169
563,78
402,564
140,577
57,562
567,172
252,568
397,565
566,135
571,212
572,205
60,518
570,23
415,575
107,576
3,573
226,574
581,457
582,111
579,137
79,580
585,65
586,300
583,398
584,283
589,12
590,138
587,270
588,91
593,267
595,483
277,591
5,592
599,117
596,140
597,15
594,297
197,603
600,152
67,601
38,598
607,70
604,281
57,605
398,602
534,689
608,297
50,609
14,606
200,613
610,308
104,611
616,188
386,617
614,445
615,70
365,620
583,621
618,5
619,72
619,624
625,594
622,390
554,623
175,629
313,627
628,338
398,633
626,433
631,167
40,632
5,637
533,630
635,498
569,636
95,641
63,634
238,639
313,640
56,578
452,638
307,670
495,644
409,645
217,642
2,643
291,648
649,386
579,646
647,228
433,652
653,320
650,35
297,651
656,418
657,101
654,303
505,661
5,749
659,70
335,660
145,665
658,8
663,441
664,37
240,669
38,662
50,667
668,15
345,673
83,666
202,671
672,131
642,675
564,676
640,704
674,234
679,568
389,680
40,677
678,214
683,235
70,684
182,681
146,682
453,687
361,688
169,685
684,686
210,693
690,397
361,691
524,655
131,697
516,694
490,695
518,692
701,15
111,698
133,699
611,696
314,705
240,702
703,270
324,700
711,518
3,708
194,709
273,706
730,151
609,712
31,713
63,710
129,719
716,106
85,717
714,124
82,707
720,72
111,721
667,718
725,108
354,726
169,723
400,724
729,275
143,823
572,727
81,728
275,733
70,734
731,40
476,732
307,737
106,722
303,735
581,736
739,9
138,740
745,716
245,738
328,743
81,744
764,620
507,742
702,747
31,748
578,753
325,746
339,751
194,752
660,741
149,750
226,757
754,583
648,755
760,308
338,761
56,758
759,7
715,47
765,732
169,762
763,205
768,4
769,144
766,280
699,767
756,739
770,414
773,677
40,784
73,771
774,310
68,777
145,772
775,94
464,778
781,68
26,883
706,779
782,396
547,785
780,699
25,783
788,5
787,75
188,786
259,801
9,792
791,536
790,574
789,188
796,65
103,795
265,794
776,91
800,7
799,9
246,798
797,180
814,615
32,805
710,804
803,27
421,802
809,484
40,808
694,807
405,793
427,813
812,381
811,767
810,9
817,54
816,551
679,815
689,820
172,831
7,818
141,821
824,168
819,86
822,450
140,825
239,828
759,806
5,826
829,317
175,832
827,427
292,830
833,723
301,834
837,159
386,840
835,367
838,612
503,841
844,720
382,839
842,361
2,845
476,848
843,23
483,846
742,849
958,448
365,847
852,66
92,851
850,569
857,171
124,856
292,855
54,854
861,70
860,7
150,859
858,322
361,865
864,351
689,863
862,426
668,836
40,870
86,869
650,868
92,867
490,874
277,873
72,872
871,151
669,878
71,877
413,876
315,875
280,853
881,20
438,880
879,548
521,884
518,887
882,38
885,151
247,888
7,891
886,115
59,889
361,892
27,895
890,375
893,349
640,896
37,866
70,894
897,688
900,586
899,167
169,898
259,1002
904,112
549,903
510,902
771,901
657,908
373,907
259,906
905,595
912,71
911,905
386,910
778,909
34,914
917,383
847,913
488,915
918,496
921,360
201,916
393,919
266,922
925,815
920,497
799,923
251,926
301,929
833,924
411,927
389,932
3,928
38,930
933,38
433,936
931,422
360,934
264,937
940,906
935,894
418,938
166,941
944,353
899,939
942,826
184,945
29,943
949,337
207,948
947,845
426,946
802,953
952,30
132,951
386,950
957,485
956,875
92,955
954,502
961,65
184,960
230,959
493,964
965,338
962,759
963,64
265,968
868,969
966,167
967,569
971,140
67,970
3,973
326,972
975,228
537,974
4,977
197,976
978,491
979,924
438,980
981,718
352,982
416,983
270,984
104,985
384,987
439,986
40,989
132,988
567,991
401,990
993,389
297,992
616,996
210,997
994,115
995,106
1000,112
317,1001
6,998
999,786
