344,464
463,132
28,465
279,467
466,17
289,469
298,468
471,323
470,111
77,473
472,57
459,475
474,55
477,197
404,476
22,479
440,478
20,481
482,45
341,485
338,484
207,552
299,486
489,389
178,488
483,80
490,269
14,493
197,492
485,487
494,127
497,205
496,201
121,491
500,333
499,57
62,495
501,6
62,504
474,503
140,498
238,505
508,100
20,507
12,502
147,509
240,512
423,511
102,506
513,307
205,517
243,526
20,515
64,516
521,185
514,113
519,22
520,276
464,525
33,535
466,523
524,485
174,529
210,522
336,527
528,276
253,543
312,532
533,376
204,530
459,531
536,17
361,537
22,534
141,612
540,185
492,541
64,538
539,339
145,544
545,203
542,58
209,549
546,144
153,547
560,436
134,553
4,550
249,551
16,548
557,259
554,80
555,511
569,4
333,561
558,5
20,559
167,556
563,212
80,564
36,577
562,7
328,567
568,6
565,42
566,368
571,305
58,572
518,432
139,570
575,220
425,576
5,573
559,574
581,289
500,582
266,579
140,580
516,585
3,586
499,583
278,584
589,275
346,590
587,495
588,230
501,593
595,14
345,591
185,592
599,453
44,596
539,597
261,594
603,499
567,600
140,601
38,598
218,607
594,604
605,162
602,58
689,65
12,608
609,424
38,606
613,349
293,610
611,68
35,616
617,436
456,614
615,75
414,620
621,474
2,618
619,395
210,624
625,57
269,622
623,22
629,261
627,160
23,628
633,314
377,626
631,519
34,632
251,637
125,630
280,635
636,249
641,330
634,282
639,277
541,640
578,89
442,638
459,670
88,644
645,189
269,642
188,643
103,648
62,649
646,193
17,647
374,652
2,653
269,650
162,651
401,656
437,657
401,654
147,661
749,424
659,489
313,660
487,665
161,658
663,45
481,664
538,669
662,2
667,373
665,668
330,673
542,666
400,671
672,195
396,675
676,250
221,704
674,370
193,679
31,680
677,68
677,678
152,683
684,16
398,681
246,682
167,687
9,688
147,685
22,686
693,54
70,690
638,691
655,377
90,697
694,353
695,390
5,692
701,19
698,177
699,323
696,225
705,44
702,396
703,348
700,447
711,251
708,52
388,709
706,542
730,244
712,398
112,713
710,19
282,719
554,716
448,717
714,75
49,707
289,720
36,721
423,718
725,152
726,419
484,723
591,724
729,144
353,823
727,88
471,728
549,733
734,152
299,731
479,732
737,73
2,722
230,735
736,126
739,134
514,740
745,548
738,288
519,743
710,744
50,764
283,742
323,747
748,279
753,2
37,746
751,326
752,466
741,507
750,732
757,150
754,50
755,375
100,760
459,761
141,758
291,759
519,715
451,765
400,762
763,7
768,299
769,455
766,268
767,3
269,756
335,770
12,773
172,784
771,218
610,774
777,365
772,757
534,775
705,778
203,781
79,883
226,779
147,782
283,785
5,780
377,783
788,10
504,787
282,786
546,801
792,88
791,22
414,790
176,789
796,397
38,795
213,794
4,776
800,392
24,799
363,798
372,797
814,235
805,727
638,804
803,515
364,802
809,652
606,808
423,807
793,196
559,813
96,812
811,420
810,36
741,817
816,424
815,603
198,820
831,319
818,12
451,821
824,70
377,819
226,822
825,121
596,828
279,806
6,826
829,433
535,832
827,747
830,350
833,10
158,834
474,837
840,124
835,711
838,4
169,841
844,787
839,61
247,842
845,12
234,848
280,843
136,846
659,849
958,5
847,120
852,88
304,851
850,64
857,468
423,856
178,855
279,854
709,861
113,860
859,7
124,858
865,812
649,864
863,3
69,862
836,614
642,870
869,235
147,868
76,867
816,874
274,873
872,785
30,871
878,655
877,192
313,876
875,32
621,853
337,881
122,880
601,879
884,704
887,47
882,159
885,148
7,888
353,891
886,786
411,889
459,892
406,895
24,890
893,332
896,6
298,866
894,371
528,897
631,900
899,31
242,898
532,1002
904,763
445,903
902,36
44,901
908,789
907,436
906,91
22,905
299,912
26,911
814,910
173,909
125,914
212,917
762,913
915,834
315,918
193,921
176,916
885,919
5,922
75,925
485,920
173,923
378,926
839,929
469,924
7,927
380,932
928,348
930,63
714,933
936,333
58,931
589,934
4,937
848,940
5,935
784,938
783,941
944,330
68,939
77,942
945,801
109,943
23,949
948,651
947,583
946,724
558,953
841,952
698,951
30,950
411,957
956,40
403,955
954,447
961,453
263,960
959,167
964,397
965,505
2,962
963,358
92,968
581,969
220,966
30,967
971,61
970,744
708,973
914,972
6,975
148,974
977,90
4,976
514,978
979,9
980,2
801,981
982,566
983,282
984,263
985,393
987,891
140,986
760,989
988,299
991,65
631,990
993,411
487,992
469,996
574,997
52,994
221,995
32,1000
1001,218
875,998
626,999
